j,eta
14.015932743069495,-2.9227344066925793
14.001847895089796,-2.920569944638077
13.987763159049253,-2.9184034891450517
13.973678534999028,-2.9162350418452787
13.959594022991899,-2.9140646043392855
13.945509623082307,-2.9118921781956355
13.931425335326367,-2.909717764950923
13.917341159781847,-2.9075413661102276
13.903257096508206,-2.9053629831467123
13.8891731455667,-2.903182617499668
13.875089307020152,-2.9010002705790865
13.861005580933197,-2.89881594376116
13.846921967372177,-2.8966296383904555
13.832838466405248,-2.8944413557780164
13.818755078102203,-2.8922510972049156
13.804671802534648,-2.8900588639191764
13.790588639776054,-2.88786465713474
13.776505589901586,-2.8856684780351465
13.762422652988228,-2.8834703277710623
13.748339829114794,-2.88127020746043
13.73425711836194,-2.8790681181883917
13.720174520812146,-2.876864061007753
13.706092036549697,-2.8746580369394894
13.692009665660835,-2.8724500469700933
13.677927408233584,-2.870240092055144
13.663845264357946,-2.8680281731155968
13.649763234125682,-2.8658142910421844
13.635681317630628,-2.863598446689708
13.62159951496843,-2.861380640882011
13.607517826236702,-2.859160874409426
13.59343625153503,-2.8569391480286828
13.579354790964908,-2.854715462464365
13.565273444629833,-2.8524898184073204
13.551192212635334,-2.8502622165142486
13.537111095088866,-2.8480326574099486
13.523030092099914,-2.8458011416854383
13.508949203779993,-2.8435676698982797
13.494868430242644,-2.8413322425726806
13.48078777160352,-2.839094860198152
13.466707227980269,-2.83685552323197
13.452626799492634,-2.834614232097268
13.438546486262522,-2.83237098718217
13.424466288413777,-2.8301257888440716
13.410386206072554,-2.8278786374028937
13.396306239367009,-2.8256295331470085
13.382226388427469,-2.8233784763303515
13.368146653386496,-2.821125467171377
13.354067034378769,-2.818870505855441
13.339987531541142,-2.816613592533858
13.325908145012736,-2.8143547273225455
13.311828874934763,-2.8120939103053146
13.297749721450847,-2.809831141528258
13.283670684706733,-2.807566421005191
13.269591764850492,-2.8052997487141664
13.255512962032421,-2.8030311245995185
13.24143427640515,-2.8007605485700267
13.227355708123602,-2.7984880204998825
13.213277257345045,-2.796213540227989
13.199198924229059,-2.793937107558698
13.185120708937628,-2.7916587222603466
13.171042611635068,-2.789378384066832
13.156964632488084,-2.787096092676661
13.142886771665774,-2.784811847753229
13.128809029339733,-2.7825256489230403
13.114731405683933,-2.7802374957780995
13.100653900874766,-2.7779473878754355
13.086576515091178,-2.7756553247347227
13.072499248514518,-2.7733613058413917
13.058422101328746,-2.77106533064298
13.044345073720287,-2.7687673985520784
13.03026816587807,-2.7664675089456736
13.016191377993634,-2.76416566116371
13.002114710261065,-2.761861854510193
12.9880381628771,-2.759556088251713
12.97396173604103,-2.75724836161931
12.95988542995479,-2.7549386738071884
12.945809244822954,-2.7526270239729302
12.931733180852827,-2.7503134112360783
12.917657238254314,-2.7479978346808616
12.903581417240082,-2.7456802933533417
12.889505718025498,-2.743360786262815
12.87543014082876,-2.741039312379814
12.86135468587066,-2.7387158706404042
12.847279353374928,-2.7363904599404325
12.833204143568052,-2.7340630791388896
12.81912905667935,-2.7317337270569024
12.805054092940903,-2.7294024024791863
12.790979252587814,-2.7270691041496655
12.776904535857987,-2.724733830775676
12.762829942992202,-2.722396581026882
12.748755474234258,-2.7200573535328934
