r,v,eta,stable
0.06862861373478871,-2.319075592972639,-6.361056094198669,true
0.06872632462488722,-2.3157784729588475,-6.347107626764384,true
0.068824488117252,-2.3124755075657517,-6.3331598524025825,true
0.06892310792381565,-2.30916666247578,-6.319212776463761,true
0.0690221878011385,-2.305851903020526,-6.305266404362953,true
0.06912173155112349,-2.302531194175625,-6.29132074158079,true
0.06922174302174552,-2.2992045005555255,-6.27737579366459,true
0.06932222610779545,-2.295871786408169,-6.26343156622946,true
0.06942318475163926,-2.2925330156095622,-6.249488064959434,true
0.06952462294399274,-2.2891881516582475,-6.235545295608619,true
0.06962654472471189,-2.2858371576696666,-6.221603264002381,true
0.06972895418359976,-2.2824799963704114,-6.2076619760385485,true
0.0698318554612298,-2.2791166300923673,-6.193721437688641,true
0.06993525274978639,-2.2757470207667403,-6.179781654999126,true
0.07003915029392277,-2.2723711299179636,-6.165842634092706,true
0.07014355239163698,-2.268988918657489,-6.151904381169626,true
0.0702484633951663,-2.2656003476774496,-6.137966902509017,true
0.07035388771190018,-2.2622053772442015,-6.124030204470269,true
0.07045982980531307,-2.2588039671917315,-6.110094293494422,true
0.07056629419591658,-2.255396076914934,-6.096159176105607,true
0.07067328546223235,-2.2519816653627545,-6.082224858912504,true
0.07078080824178556,-2.248560691031188,-6.068291348609839,true
0.07088886723212,-2.2451331119561417,-6.054358651979913,true
0.07099746719183511,-2.241698885706145,-6.040426775894167,true
0.07110661294164548,-2.238257969374913,-6.026495727314778,true
0.07121630936546365,-2.234810319573757,-6.012565513296298,true
0.07132656141150645,-2.2313558924238337,-5.998636140987326,true
0.07143737409342604,-2.227894643548235,-5.984707617632219,true
0.07154875249146572,-2.2244265280639133,-5.970779950572843,true
0.07166070175364155,-2.220951500573432,-5.956853147250365,true
0.07177322709695041,-2.2174695151565467,-5.942927215207087,true
0.07188633380860524,-2.2139805253616025,-5.929002162088319,true
0.0720000272472979,-2.2104844841967517,-5.915077995644305,true
0.07211431284449094,-2.2069813441209787,-5.9011547237321835,true
0.07222919610573858,-2.2034710570349345,-5.887232354318003,true
0.072344682612038,-2.199953574271571,-5.873310895478783,true
0.07246077802121159,-2.196428846586571,-5.859390355404621,true
0.07257748806932134,-2.1928968241485682,-5.845470742400858,true
0.07269481857211565,-2.1893574565291525,-5.831552064890288,true
0.07281277542651035,-2.1858106926926557,-5.8176343314154275,true
0.07293136461210392,-2.182256480985706,-5.803717550640838,true
0.07305059219272877,-2.178694769126555,-5.789801731355504,true
0.0731704643180391,-2.1751255041941566,-5.775886882475277,true
0.07329098722513619,-2.1715486326170113,-5.761973013045369,true
0.07341216724023308,-2.1679641001617433,-5.748060132242918,true
0.07353401078035869,-2.1643718519214303,-5.734148249379613,true
0.0736565243551033,-2.1607718323036553,-5.72023737390439,true
0.07377971456840626,-2.1571639850182915,-5.706327515406188,true
0.07390358812038736,-2.153548253064998,-5.692418683616783,true
0.07402815180922288,-2.1499245787204275,-5.678510888413693,true
0.07415341253306786,-2.1462929035251346,-5.664604139823156,true
0.07427937729202605,-2.1426531682701753,-5.650698448023188,true
0.0744060531901686,-2.13900531298339,-5.636793823346713,true
0.07453344743760339,-2.1353492769153597,-5.622890276284792,true
0.07466156735259623,-2.131684998525028,-5.608987817489916,true
0.07479042036374567,-2.1280124154649758,-5.5950864577793995,true
0.07492001401221304,-2.124331464566341,-5.581186208138865,true
0.07505035595400923,-2.1206420818233735,-5.567287079725812,true
0.07518145396234029,-2.1169442023776086,-5.55338908387329,true
0.07531331593001346,-2.1132377605016557,-5.539492232093667,true
0.07544594987190559,-2.1095226895825876,-5.525596536082505,true
0.07557936392749576,-2.105798922104911,-5.5117020077225325,true
0.07571356636346449,-2.1020663896331184,-5.49780865908774,true
0.07584856557636128,-2.0983250227938,-5.483916502447575,true
0.07598437009534287,-2.094574751257299,-5.470025550271264,true
0.07612098858498428,-2.0908155037189107,-5.45613581523225,true
