r,v,eta,stable
0.11835269260011658,-1.3357552919755884,-3.3548726619589835,true
0.11902064189754982,-1.3274962844720364,-3.3420009048209574,true
0.11971089910491363,-1.3190973341441365,-3.3291750428139046,true
0.12042496308039238,-1.310550302410387,-3.3163987801392247,true
0.12116449045665986,-1.3018462529818324,-3.303676286134191,true
0.12193131867733804,-1.2929753422845858,-3.2910122752009197,true
0.12272749335505806,-1.2839266906339046,-3.278412104317796,true
0.12355530093960182,-1.2746882301021256,-3.2658818928815125,true
0.1244173079484159,-1.2652465240603674,-3.253428671155051,true
0.12531640835482985,-1.2555865521737228,-3.241060565697439,true
0.1262558811747399,-1.2456914531556393,-3.2287870330669834,true
0.12723946087216492,-1.235542215804553,-3.21661915718254,true
0.12827142395586413,-1.2251173067592254,-3.204570031535231,true
0.1293566961010759,-1.2143922211369067,-3.192655255765522,true
0.13050098534231924,-1.2033389400642054,-3.1808935881805556,true
0.13171094833615474,-1.191925277936545,-3.169307813392594,true
0.13299439829647242,-1.1801141038405396,-3.157925910168926,true
0.13436056457382212,-1.1678624301131573,-3.1467826427262935,true
0.13582041400183556,-1.155120385060162,-3.135921754587226,true
0.1373870405498354,-1.141830144926952,-3.1253990240834155,true
0.1390761166595015,-1.127925030544635,-3.115286548713309,true
0.1409063635071993,-1.113329255262788,-3.1056787511229964,true
0.14289990923718193,-1.0979593959952394,-3.0967006791936504,true
0.1450822051892331,-1.0817298160528754,-3.088518984841334,true
0.14748076227911894,-1.0645663272337298,-3.0813548765991343,true
0.15012127540372566,-1.0464351690381009,-3.0754948640550124,true
0.15301903517012974,-1.0273949628325563,-3.071286955361726,true
0.1561646449045542,-1.0076671737765182,-3.069098115778349,true
0.15773486632668485,-0.9981628028606752,-3.068854420167066,false
0.16111096814381862,-0.9784514291983318,-3.0700788222483903,false
0.16458740177894896,-0.9591189422126687,-3.0736144123935825,false
0.16804150260718667,-0.940804475839446,-3.079173231219305,false
0.17141392699889638,-0.923717693750432,-3.0863659324601587,false
0.17467783008480062,-0.9078745838168283,-3.094823900062236,false
0.17782722042680563,-0.8931903818560776,-3.104249103328879,false
0.18086659543320804,-0.8795448379049052,-3.1144163835008287,false
0.18380472891894753,-0.8668150898957612,-3.1251595224238504,false
0.1866515538037547,-0.8548888404053694,-3.1363560348851403,false
0.18941675436420993,-0.8436681394117288,-3.14791492598062,false
0.19210920555753994,-0.8330692458768935,-3.1597677424583464,false
0.19473680942518107,-0.8230210871780759,-3.1718622526066422,false
0.19730650761571494,-0.8134633906115661,-3.1841580220405703,false
0.1998243645416842,-0.8043449082506087,-3.196623307395382,false
0.2022956721084396,-0.7956218735935611,-3.2092328560554386,false
0.204725054156151,-0.7872567118559404,-3.221966329509852,false
0.2071165617472729,-0.7792169818750709,-3.2348071590809826,false
0.20947375650747968,-0.7714745147598728,-3.2477417045529458,false
0.2117997819596306,-0.7640047140986123,-3.260758627521413,false
