j,eta
18.799556945818583,-8.829214023116581
18.793300307507,-8.823516291154975
18.78704328960112,-8.81781981153629
18.780785891995844,-8.812124584959431
18.774528114585795,-8.806430612124757
18.768269957265424,-8.800737893733729
18.76201141993011,-8.795046430485252
18.75575250247419,-8.78935622308222
18.749493204792973,-8.783667272224852
18.743233526781207,-8.777979578615717
18.736973468333936,-8.772293142956965
18.73071302934638,-8.766607965950685
18.724452209713608,-8.760924048299998
18.71819100933074,-8.755241390708393
18.711929428093313,-8.749559993878531
18.705667465896305,-8.743879858515411
18.699405122635476,-8.738200985322008
18.693142398206014,-8.732523375003732
18.68687929250346,-8.726847028265333
18.680615805423493,-8.721171945811669
18.674351936861456,-8.715498128349228
18.66808768671337,-8.709825576582787
18.661823054874937,-8.704154291218735
18.65555804124163,-8.698484272964752
18.64929264570963,-8.692815522526704
18.64302686817478,-8.687148040612119
18.636760708533025,-8.681481827928717
18.630494166680474,-8.67581688518425
18.624227242513047,-8.670153213087595
18.617959935927114,-8.664490812346708
18.61169224681899,-8.658829683670247
18.605424175084543,-8.653169827768908
18.599155720620455,-8.647511245351236
18.59288688332299,-8.641853937127701
18.586617663088795,-8.63619790380804
18.58034805981424,-8.630543146103467
18.574078073395896,-8.624889664725071
18.567807703730523,-8.619237460383848
18.561536950714782,-8.613586533791683
18.55526581424544,-8.607936885660642
18.54899429421941,-8.602288516702881
18.542722390533427,-8.596641427631653
18.536450103084654,-8.59099561915939
18.530177431769925,-8.585351092000128
18.5239043764865,-8.579707846867066
18.517630937131546,-8.574065884474223
18.511357113602145,-8.568425205536505
18.505082905795692,-8.562785810768277
18.49880831360932,-8.55714770088537
18.492533336940788,-8.551510876602055
18.486257975687135,-8.545875338635579
18.4799822297464,-8.540241087700393
18.473706099015786,-8.534608124514309
18.467429583393127,-8.528976449793557
18.461152682776028,-8.52334606425572
18.4548753970625,-8.51771696861758
18.44859772615019,-8.512089163597686
18.44231966993731,-8.506462649913257
18.43604122832149,-8.500837428284008
